,c_id,user_name,thread_id,comment_date,is_reaction_comment,reactions_kind,personas_kind
1915,c2541062138,MarijaQ,a64212196,09/24/2016,True,"lethargy, fussy",author_child
1916,c2541122714,OB2012,a64241269,09/25/2016,True,"reaction, pain",author
1917,c2541270788,nenaisa,a64264747,09/27/2016,True,fever,author_child
1918,c2541293487,EAAHMendez611,a64273009,09/28/2016,False,,
1919,c2541354704,Catycakes,a64279297,09/29/2016,False,,
1920,c2541409212,Storkplz,a64288669,09/29/2016,True,reaction,author
1921,c2541413386,MommomRose,a64292320,09/29/2016,True,headache,author
1922,c2541628128,saralb123,a64326958,10/03/2016,True,reaction,unclear
1923,c2541665623,chellebelle714,a64333468,10/04/2016,True,fever,author_child
1924,c2541867371,edenfam,a64365577,10/06/2016,True,reaction,author_child
1925,c2541913824,curiosaJ,a64371226,10/08/2016,True,reaction,author
1926,c2542117767,Hopeanddream15,a64404937,10/11/2016,False,,
1927,c2542293731,fantasimms,a64433212,10/13/2016,False,,
1928,c2542371603,hope5050,a64445794,10/14/2016,True,,author
1929,c2542525786,Nerf beard & Wifey,a64472458,10/17/2016,True,reaction,unclear
1930,c2542604855,Beautisme,a64482952,10/18/2016,False,,
1931,c2542661285,marywade10,a64494448,10/19/2016,True,fussy,author_child
1932,c2542694033,Lovingisabelle,a64495459,10/20/2016,True,diarrhea,author_child
1933,c2542707148,ashleyk115,a64495459,10/20/2016,False,,
1934,c2542972504,Frogger36,a64545613,10/24/2016,True,fever,unclear
1935,c2543057477,Drcy88,a64560379,10/25/2016,True,reaction,author_child
1936,c2543074457,bythefire,a64563619,10/26/2016,True,fussy,author_child
1937,c2543147904,AZMomma88,a64573534,10/27/2016,True,fever,author
1938,c2543220381,Rachelds777,a64586791,10/28/2016,True,fussy,author_child
1939,c2543228004,WeThinkSmall,a64580854,10/28/2016,True,fever,author_child
1940,c2543494455,elpamomi,a64629988,11/01/2016,True,fussy,author_child
1941,c2543635982,Bellsar,a64652473,11/03/2016,True,reaction,unclear
1942,c2543907888,sgrizzle24,a64696156,11/07/2016,True,pain,unclear
1943,c2543958906,bonnieball,a64699063,11/08/2016,True,reaction,unclear
1944,c2543992056,Criscma,a64708675,11/08/2016,True,fever,author_child
1945,c2544169596,JaneSnow15,a64721386,11/11/2016,True,rash,author_child
1946,c2544411661,SNBYoung,a64770319,11/15/2016,True,"fussy, fussy",author_child
1947,c2544663228,MarianaMariana,a64805449,11/19/2016,False,,
1948,c2544888453,Blake93,a64846045,11/22/2016,True,"fever, lethargy",author_child
1949,c2544894199,Mamamck16,a64846045,11/22/2016,True,fever,author_child
1950,c2545047225,viamptress,a64812028,11/26/2016,True,skin reaction,author_child
1951,c2545343227,DanielleH87,a64926088,12/01/2016,True,regression,author_child
1952,c2545388947,GreenEyedGirl1,a64916365,12/01/2016,False,,
1953,c2545516943,kshaemommy,a64946044,12/04/2016,True,reaction,author_child
1954,c2545621972,waitinformyrainbow,a64972549,12/06/2016,True,"fever, fussy",author_child
1955,c2545627993,faithful2489,a64963036,12/07/2016,True,reaction,author
1956,c2545738029,BaileyJD,a64939450,12/07/2016,True,fever,author_child
1957,c2545860826,pantsoffdanceoff,a65004103,12/09/2016,True,pain,author_child
1958,c2545879919,ModernFantine,a64991167,12/10/2016,True,reaction,author
1959,c2546309764,Cammie1010,a65082067,12/17/2016,True,fussy,author_child
1960,c2546556758,SLS213,a65115184,12/21/2016,True,fever,author_child
1961,c2547022582,Joelsoldmom,a65198026,12/30/2016,True,"reaction, fever","unclear, author_child"
1962,c2547347321,MissesLR,a65250817,01/04/2017,True,fussy,author_child
1963,c2547514450,mrstodd3,a65278348,01/07/2017,True,fever,author_child
1964,c2547521385,cmbrown3093,a65263426,01/07/2017,True,"fever, fussy",author_child
1965,c2547682981,mandajwalker,a65301835,01/10/2017,True,side effect,author_child
1966,c2547956620,riley2608,a65343748,01/13/2017,True,allergic reaction,author_child
1967,c2548238327,Nat924,a65369707,01/18/2017,True,fever,author_child
1968,c2548341636,Babypet77,a65385070,01/19/2017,True,fever,author_child
1969,c2548550275,kayceeface9,a65428603,01/23/2017,True,reaction,author_child
1970,c2548780772,NerdlingOnBoard,a65476711,01/26/2017,False,,
1971,c2549535221,Ej2815,a65598232,02/08/2017,False,,
1972,c2549585125,Kaybabiiee93,a65598232,02/09/2017,True,fever,author_child
1973,c2550196763,aliciabronsberg,a65707174,02/19/2017,True,"fever, fussy","unclear, author_child"
1974,c2550488919,rainbowbaby1211,a65756863,02/24/2017,True,fever,author_child
1975,c2550518495,mrstodd3,a65761261,02/25/2017,True,reaction,author_child
1976,c2550520437,mcook0919,a65761345,02/25/2017,True,"lump, pain","unclear, author"
1977,c2550573042,KbmamaMay1,a65707174,02/26/2017,True,"pain, warm, fussy",unclear
1978,c2550582398,Kristi246,a65770696,02/26/2017,True,reaction,unclear
1979,c2550927600,MarieAntoinette1,a65722651,03/05/2017,True,"reaction, regression",unclear
1980,c2551207043,Jojo0401,a65876503,03/10/2017,True,fever,author
1981,c2551280318,32814050517,a65884096,03/11/2017,False,,
1982,c2551294740,Lgoclo01,a65884096,03/12/2017,True,fever,author
1983,c2551574689,PennyLane101,a65935678,03/16/2017,True,fever,author
1984,c2551585016,el302005,a65936308,03/17/2017,True,fussy,author_child
1985,c2551587016,rainiedaewomyn,a65936308,03/17/2017,True,fever,author_child
1986,c2551905530,Sydneyjg,a65988640,03/23/2017,True,reaction,author_child
1987,c2552484129,MonicaLeann,a66075244,04/02/2017,True,seizure,author
1988,c2552553644,SouthernCalifGirl,a66091207,04/04/2017,True,reaction,author
1989,c2552565805,Phlebotomommy,a66028948,04/04/2017,True,seizure,others
1990,c2552585270,mandini1999,a66086740,04/04/2017,True,"reaction, side effect",author
1991,c2552843689,Val3709,a66134431,04/09/2017,False,,
1992,c2552926840,lisalee3,a66148000,04/10/2017,True,"fussy, lethargy",unclear
1993,c2553130723,BabyWishesToo,a66181606,04/14/2017,False,,
1994,c2553152300,Littlelousmom,a66184048,04/15/2017,False,,
1995,c2553165254,WingaarrdiumLevioosa,a66184858,04/15/2017,True,reaction,author_child
1996,c2553207152,Acgdlov,a66186868,04/16/2017,False,,
1997,c2553286606,LBB2017,a66194071,04/18/2017,True,reaction,author
1998,c2554342625,mamashan1,a66244552,05/06/2017,True,fever,author_child
1999,c2554385302,Miraclebabies60,a66370873,05/07/2017,True,fever,author_child
2000,c2554535684,erin4cadet,a66395476,05/10/2017,True,"fever, reaction","unclear, author_child"
2001,c2554593405,CMO1213,a66402859,05/11/2017,True,fever,author_child
2002,c2554659479,AnneGJ,a66396628,05/12/2017,False,,
2003,c2554876807,Jesslovesashton,a66453895,05/16/2017,True,fever,author_child
2004,c2554940501,jadabee81,a66453391,05/18/2017,True,fever,author_child
2005,c2554962715,Jushi21,a66467956,05/18/2017,True,pain,author
2006,c2554972112,houston26,a66465391,05/18/2017,True,reaction,author
2007,c2555262622,SCapp1212,a66506605,05/24/2017,True,spot,unclear
2008,c2555272397,Wraya,a66512110,05/24/2017,True,"fever, lethargy",author_child
2009,c2555367726,KikiPelks,a66531946,05/25/2017,True,pain,author
2010,c2555562718,Lor89,a66562180,05/30/2017,False,,
2011,c2555844913,leowife2012,a66605794,06/04/2017,False,,
2012,c2555891118,AutumnMomma02,a66615472,06/05/2017,True,pain,author_child
2013,c2555973425,M0MSPICE,a66612181,06/06/2017,True,fever,unclear
2014,c2556024938,abjb611,a66637735,06/07/2017,True,"allergic reaction, seizure",author
2015,c2556097429,Deannak12,a66637135,06/09/2017,False,,
2016,c2556435852,seashoreduck,a66704563,06/15/2017,True,injury,author_child
2017,c2556442842,LinnJM,a66704563,06/15/2017,True,reaction,author_child
2018,c2556463430,Skelleh,a66711484,06/16/2017,True,lethargy,unclear
2019,c2556473436,RockScntst,a66712852,06/16/2017,True,lump,author_child
2020,c2556492200,Felneal,a66704146,06/16/2017,True,reaction,author_child
2021,c2556786751,Mello42,a66765082,06/22/2017,True,fever,unclear
2022,c2556924163,Kaitlin516,a66772585,06/25/2017,True,"fever, fussy",author_child
2023,c2556957034,mamao38,a66794383,06/26/2017,True,lethargy,author_child
2024,c2557009589,Sarahbobeara12,a66796018,06/27/2017,True,"fever, side effect",author
2025,c2557137984,maurercyndi,a66824071,06/29/2017,True,pain,author
2026,c2557333966,IWantAHufflepuff,a66857449,07/04/2017,True,side effect,author
2027,c2557360310,Girlkenny,a66861181,07/05/2017,True,reaction,others
2028,c2557430457,cramerb,a66873589,07/06/2017,True,reaction,author
2029,c2557704540,MotherOfADragon,a66917809,07/11/2017,True,fever,author_child
2030,c2557786173,Michwoz,a66914941,07/13/2017,True,fever,author_child
2031,c2558091331,Warrbaby,a66981598,07/19/2017,False,,
2032,c2558473393,Nix1979,a67050607,07/26/2017,True,side effect,author
2033,c2558572493,NachoBabee,a67066150,07/28/2017,True,fever,author_child
2034,c2558574886,Tsena6411,a67068535,07/28/2017,True,rash,author_child
2035,c2558744144,BluePeaceDove,a67096900,07/31/2017,False,,
2036,c2558766660,MamaYelhsa,a67100500,07/31/2017,True,pain,author
2037,c2558797074,ccollier86,a67098412,08/01/2017,True,fussy,author_child
2038,c2558887802,halika,a67075759,08/03/2017,True,side effect,author_child
2039,c2559040489,AndieSB,a67141582,08/06/2017,True,allergic reaction,author
2040,c2559169579,heatherbp26,a67167634,08/08/2017,True,pain,author_child
2041,c2559256028,ascooper958,a67183024,08/10/2017,True,reaction,author_child
2042,c2559453760,3xBlesssed,a67213504,08/14/2017,True,fever,author_child
2043,c2559554784,chucktownbaby,a67229614,08/16/2017,False,,
2044,c2559615837,3boysformomma,a67239334,08/17/2017,True,fever,author
2045,c2559620190,Shortnsassy87,a67239334,08/17/2017,True,"lump, pain",author
2046,c2559628805,AutumnLove4789,a67239334,08/17/2017,True,pain,unclear
2047,c2559707912,RockScntst,a67254127,08/19/2017,True,fever,unclear
2048,c2559744852,flyingpigsluvme,a67263427,08/19/2017,True,fussy,unclear
2049,c2559832226,seashoreduck,a67278697,08/21/2017,True,injury,"author, author"
2050,c2560158373,LlamaMama0803,a67334824,08/28/2017,True,"fever, reaction",author_child
2051,c2560190304,lisamichelle1982,a67341436,08/29/2017,True,fever,author_child
2052,c2560195230,babyw1525,a67341436,08/29/2017,True,fever,author_child
2053,c2560233109,anasquared,a67348927,08/30/2017,True,fever,author_child
2054,c2560298368,Kelja12,a67360213,08/31/2017,True,fever,author_child
2055,c2560405771,amandadryer16,a67366549,09/02/2017,True,reaction,unclear
2056,c2560825570,Kaitlin516,a67450129,09/12/2017,True,rash,author
2057,c2560859981,Trapmulatto,a67456453,09/12/2017,False,,
2058,c2560939587,Ariellyn,a67469797,09/14/2017,True,fever,author
2059,c2560941905,geeNjayz45,a67471441,09/14/2017,False,,
2060,c2560960705,Boymom32,a67471441,09/14/2017,False,,
2061,c2561021398,HeySista,a67481698,09/16/2017,True,fever,author_child
2062,c2561174506,ExtraFox,a67509958,09/19/2017,False,,
2063,c2561276426,Welleff1979,a67529530,09/21/2017,True,lethargy,author_child
2064,c2561278920,sarahw43,a67529530,09/21/2017,True,lethargy,unclear
2065,c2561417782,Shearluv,a67551946,09/25/2017,True,pain,unclear
2066,c2561518850,Allistone,a67564162,09/26/2017,False,,
2067,c2561572938,Krikrat,a67577245,09/28/2017,True,reaction,author_child
2068,c2561618178,Cloud__9,a67583065,09/29/2017,True,lethargy,author_child
2069,c2561691198,SuperMarketMama,a67595056,09/30/2017,False,,
2070,c2561707380,jeteplumerie,a67518997,10/01/2017,True,fever,unclear
2071,c2561837682,ConnecticutMama,a67621828,10/04/2017,True,lethargy,unclear
2072,c2561845689,wareduckbears,a67621828,10/04/2017,True,reaction,author_child
2073,c2561884548,juliemarees,a67626775,10/05/2017,True,fever,author_child
2074,c2561905313,Mushiemouse,a67626742,10/05/2017,True,fever,author_child
2075,c2562341849,BigCityMom2Be,a67704760,10/15/2017,True,fever,author_child
2076,c2562437078,michelleegau,a67716724,10/17/2017,True,lump,author_child
2077,c2562529537,Amberly130,a67737151,10/19/2017,False,,
2078,c2562758265,Dolly2016,a67767214,10/24/2017,True,lump,author_child
2079,c2562781391,JGipp97,a67779283,10/24/2017,False,,
2080,c2562783374,Bettyboop7216,a67778293,10/24/2017,True,pain,author
2081,c2563023570,lenburton85,a67774138,10/30/2017,True,seizure,author_child
2082,c2563047677,MacyDN,a67824265,10/31/2017,True,"fever, headache",author
2083,c2563077356,Saradoll2009,a67827268,10/31/2017,True,pain,author
2084,c2563769142,whomperjawed,a67946125,11/16/2017,True,lump,author
2085,c2563798839,mtbskimom,a67945579,11/16/2017,True,regression,author_child
2086,c2563939393,AnitaIzquierdo,a67963804,11/20/2017,True,"fever, injury, reaction","others, author_child"
2087,c2564043578,Yazmomm,a67991446,11/23/2017,True,pain,author_child
2088,c2564228528,Candysodapops,a68031142,11/28/2017,True,pain,unclear
2089,c2564379765,Sept28DSdue,a68058289,12/02/2017,False,,
2090,c2564418066,Sspencer88,a68064787,12/03/2017,True,pain,author
2091,c2564665314,1stPregnancyat40,a67744474,12/09/2017,True,fever,author
2092,c2564682486,emilyeh91,a68105992,12/09/2017,True,"reaction, fever, seizure, fever",author_child
2093,c2564703805,bleslie68,a68098891,12/10/2017,True,reaction,author_child
2094,c2564767417,Tatmamma,a68113216,12/11/2017,True,fussy,author_child
2095,c2564878380,Alissak30,a68051419,12/14/2017,True,"lump, pain","unclear, author"
2096,c2565039632,SilverMouri,a68156026,12/18/2017,True,"diarrhea, rash",author_child
2097,c2565090082,NewYearNewHope,a68171152,12/19/2017,True,reaction,author_child
2098,c2565130179,anshaw03,a68191447,12/20/2017,False,,
2099,c2565157902,BakingABun1017,a68196436,12/21/2017,True,lethargy,author_child
2100,c2565158314,MizzTelila,a68196436,12/21/2017,True,fever,author_child
2101,c2565190002,Arc112215,a68186722,12/21/2017,True,rash,author_child
2102,c2565463221,nikkicolet,a68247793,12/29/2017,True,reaction,author_child
2103,c2565474838,MDunn07,a68238730,12/29/2017,True,pain,author
2104,c2565530550,FifthTimeMama,a68260039,12/30/2017,True,"lump, pain",unclear
2105,c2565564558,Jens0621,a68250628,12/31/2017,True,fever,author_child
2106,c2565646396,Beth72383,a68275102,01/02/2018,True,lump,author_child
2107,c2565672439,nannylife,a68282899,01/03/2018,True,fever,author_child
2108,c2565954566,ktcup,a68324650,01/08/2018,False,,
2109,c2566212835,AnatomyJane,a68360677,01/13/2018,False,,
2110,c2566405764,edenfam,a68388334,01/17/2018,True,,author_child
2111,c2566594084,MeganHunter777,a68382817,01/21/2018,False,,
2112,c2566717541,HeirJordan317,a68450596,01/23/2018,True,pain,author
2113,c2566847221,gracieandbry,a68462092,01/25/2018,True,"reaction, fever","author, unclear, author, author_child"
2114,c2567138644,Kxbacher43,a68491216,01/31/2018,True,reaction,author_child
2115,c2567379455,aNYway347,a68561395,02/05/2018,True,fever,unclear
2116,c2567384431,Squa3nBeynd,a68561395,02/06/2018,True,fussy,unclear
2117,c2567551747,LanerK,a68589907,02/09/2018,True,reaction,author_child
2118,c2567554289,Godsgraceisallineed,a68590168,02/09/2018,True,allergic reaction,author
2119,c2567634688,Sewedig,a68602006,02/10/2018,True,fever,author_child
2120,c2567810061,bdb717,a68606611,02/14/2018,True,allergic reaction,author_child
2121,c2568229348,Aseda2017,a68714503,02/23/2018,False,,
2122,c2568267536,minookitty,a68699530,02/24/2018,True,pain,author
2123,c2568281696,Savannahrb1325,a68734954,02/24/2018,False,,
2124,c2568281911,jkhan0621,a68734954,02/24/2018,True,reaction,unclear
2125,c2568555484,RTH411,a68780302,03/02/2018,True,fever,author
2126,c2568631814,EmmyNeu,a68791912,03/04/2018,True,fever,author_child
2127,c2568740799,PregBeta,a68809951,03/06/2018,True,fever,unclear
2128,c2568745311,SusanVentura627,a68809201,03/06/2018,True,diarrhea,author_child
2129,c2568771071,baa1986,a68814211,03/07/2018,True,headache,author
2130,c2569071849,KArne1515,a68861275,03/14/2018,False,,
2131,c2569306629,BabyPenn5/14,a68901025,03/19/2018,True,reaction,author_child
2132,c2569738029,BeccaDarlingMommy,a68969947,03/29/2018,True,reaction,author
2133,c2569969560,jdavis0912,a69007105,04/03/2018,True,runny nose,author
2134,c2570042837,KylieMaeH,a69011560,04/05/2018,False,,
2135,c2570114463,Mchay2013,a69028798,04/07/2018,True,"reaction, pain, fever",author
2136,c2570277094,Katie3306,a69052570,04/10/2018,False,,
2137,c2570532119,Oneinabillionmillion,a69093199,04/16/2018,True,fever,author_child
2138,c2570581261,Cosmo52985,a69102109,04/17/2018,True,fussy,author_child
2139,c2570862056,KMommy96,a69144650,04/23/2018,True,"fever, pain, rash","others, unclear, author"
2140,c2570921378,Oneplusoneequalbaby,a69154184,04/24/2018,True,fussy,author_child
2141,c2571063676,AshleyT2017,a69169028,04/27/2018,True,fussy,author_child
2142,c2571442921,Abelinskas,a69228137,05/07/2018,True,fever,author_child
2143,c2571524932,Skc8615,a69246794,05/08/2018,True,fever,author_child
2144,c2571625849,ald2316,a69265169,05/11/2018,False,,
2145,c2571857321,Baby18burke,a69299576,05/16/2018,True,"reaction, seizure",author
2146,c2572055517,MissFitz88,a69330962,05/21/2018,True,fussy,author_child
2147,c2572057057,sialagogue,a69330962,05/21/2018,True,fussy,author_child
2148,c2572057939,NamasteVT,a69330962,05/21/2018,True,"lethargy, fussy",author_child
2149,c2572912147,Cartersgrandma2018,a69457160,06/09/2018,True,pain,unclear
2150,c2572915826,Crazyhappyfor2,a69456932,06/09/2018,False,,
2151,c2572960737,hoping4num4,a69467462,06/10/2018,True,fever,author_child
2152,c2573058072,April4207,a69482459,06/12/2018,True,rash,author_child
2153,c2573065188,allygurl84,a69441419,06/12/2018,True,fever,author
2154,c2573073593,Momofthreegirlz81,a69484970,06/12/2018,True,side effect,author
2155,c2573098620,Precibear,a69485960,06/13/2018,True,fever,author_child
2156,c2573306566,sunsria,a69520613,06/18/2018,True,fever,author_child
2157,c2573510625,Torri6217,a69549878,06/22/2018,True,"fever, lethargy",unclear
2158,c2573516592,Cricket1080,a69551615,06/23/2018,False,,
2159,c2573543131,Lagirl0328,a69549878,06/23/2018,False,,
2160,c2573644850,bethanie424,a69567572,06/26/2018,True,reaction,author
2161,c2573666492,Mamazboyz11,a69573956,06/26/2018,True,reaction,author_child
2162,c2573688031,Junebabiesx2,a69571097,06/27/2018,True,lump,unclear
2163,c2573816313,BabyMamaWilliams218,a69598337,06/30/2018,True,fever,author_child
2164,c2574007051,HazelnutBear,a69619760,07/04/2018,True,lethargy,author_child
2165,c2574031941,aleigh22,a69628238,07/05/2018,True,reaction,unclear
2166,c2574150994,hinton12,a69650498,07/08/2018,True,fever,author_child
2167,c2574433165,Pisces411,a69693101,07/14/2018,True,lethargy,unclear
2168,c2574512307,rengevc,a69706934,07/16/2018,True,"lethargy, fussy",author_child
2169,c2574572054,Rosebudd2000,a69715487,07/17/2018,True,reaction,author
2170,c2574862153,BigMamaInDaHouse,a69760850,07/24/2018,True,pain,author
2171,c2575187235,Pickleaf,a69808214,07/31/2018,True,allergic reaction,author_child
2172,c2575247915,Jenndenn8201,a69820079,08/01/2018,True,fussy,author_child
2173,c2575359862,Shuhgal,a69832187,08/04/2018,True,fever,author_child
2174,c2575402689,sarahrebecca5,a69844565,08/05/2018,True,fever,author_child
2175,c2575434261,L4ci3,a69848762,08/06/2018,True,"fever, fussy",author_child
2176,c2575523598,Kusch17,a69858830,08/08/2018,False,,
2177,c2575625866,MammaBae,a69879866,08/10/2018,True,reaction,author
2178,c2575752109,purrmaid,a69897644,08/13/2018,True,reaction,author_child
2179,c2575772857,dezpurple,a69903662,08/14/2018,True,reaction,author_child
2180,c2575884384,7yearssince,a69922586,08/16/2018,True,warm,author_child
2181,c2575922522,savyrose27,a69917603,08/17/2018,True,regression,author_child
2182,c2575991537,JasmiNicole,a69939725,08/19/2018,True,fussy,author_child
2183,c2576002201,erifsomlets,a69939725,08/19/2018,True,fever,author_child
2184,c2576303030,ClaudiaKishiBBC,a69988523,08/27/2018,True,reaction,others
2185,c2576411827,doublethemommy,a70005677,08/29/2018,False,,
2186,c2576494591,Nicxcx,a70021811,08/31/2018,True,"reaction, seizure",author_child
2187,c2576505295,BeebopsMama,a70021811,08/31/2018,True,pain,"unclear, author"
2188,c2576687151,BlueFalcann,a70051574,09/05/2018,True,reaction,unclear
2189,c2576688658,SheHasArrived,a70054010,09/05/2018,True,fever,author_child
2190,c2576815833,Mamaofthree77,a70075766,09/08/2018,False,,
2191,c2576958051,TwighlightSparkle,a70100144,09/11/2018,True,"fever, rash",author_child
2192,c2576989203,EimiOka,a70063562,09/12/2018,True,"fever, lethargy, fussy",author_child
2193,c2577019686,mambosun,a70109921,09/13/2018,False,,
2194,c2577173742,RoseeK,a70132394,09/17/2018,True,"reaction, fever, rash","author_child, author"
2195,c2577426922,theinchworm,a70177985,09/23/2018,False,,
2196,c2577431459,AzulBlue0204,a70177985,09/23/2018,True,seizure,author_child
2197,c2577475080,Susieq343,a70187093,09/24/2018,True,fever,author_child
2198,c2577697810,Cmdk81,a70196339,09/29/2018,True,pain,author_child
2199,c2577936598,Gemsma,a70265216,10/05/2018,True,rash,author_child
2200,c2577970120,bvangirl,a70269530,10/06/2018,True,pain,"unclear, unclear"
2201,c2577978810,Tim's my prince,a70268495,10/07/2018,True,seizure,author_child
2202,c2577995090,lssalazar7,a70275002,10/07/2018,True,"reaction, fever",author_child
2203,c2578057658,nlb777,a70285895,10/09/2018,False,,
2204,c2578152882,Momisaurus,a70300460,10/11/2018,False,,
2205,c2578234928,VAMom719,a70315610,10/13/2018,True,fever,author_child
2206,c2578297005,SeamusMomCass,a70319357,10/15/2018,True,"reaction, fever","unclear, author_child"
2207,c2578339233,MommyKire,a70333085,10/16/2018,True,warm,author_child
2208,c2578396378,msskay,a70294439,10/17/2018,True,lump,author
2209,c2578456006,SaralanBaby,a70353620,10/19/2018,True,pain,unclear
2210,c2578540481,spiketurtle,a70369982,10/21/2018,True,"fever, reaction",author_child
2211,c2578542111,YourMomma27,a70366604,10/21/2018,True,diarrhea,author_child
2212,c2578726892,Ksnid,a70400954,10/26/2018,True,fever,author_child
2213,c2578819931,ghi5000,a70411964,10/29/2018,False,,
2214,c2578875967,FallbabyG,a70429325,10/30/2018,True,"fever, fussy",author_child
2215,c2578989479,Xray12,a70444553,11/02/2018,True,skin reaction,author
2216,c2579068867,MsNeal92,a70460480,11/04/2018,True,warm,"unclear, author_child"
2217,c2579151211,Julmarie5,a70465736,11/06/2018,True,,author_child
2218,c2579252531,AubreyElainexox,a70486280,11/08/2018,True,diarrhea,author_child
2219,c2579282633,cdsmith13,a70500118,11/09/2018,True,pain,author_child
2220,c2579315000,nathansmommma1993,a70500256,11/10/2018,True,reaction,author_child
2221,c2579630672,TiggyWiggs,a70560073,11/18/2018,True,fever,unclear
2222,c2579633358,Kam8484,a70560073,11/18/2018,True,fussy,author_child
2223,c2579717159,TeamWaitHere,a70576327,11/20/2018,False,,
2224,c2579740052,Big80sHair,a70580038,11/21/2018,True,fever,unclear
2225,c2580376676,NoahWP,a66585640,12/08/2018,True,lump,author_child
2226,c2580588976,HopefulMTNMama,a70726495,12/13/2018,False,,
2227,c2580631317,KaliThomas,a70733410,12/15/2018,True,pain,author_child
2228,c2580766410,TeacherMamma18,a70743658,12/18/2018,True,"fever, lethargy",author_child
2229,c2580873469,LarissaAKAmommy,a70775740,12/21/2018,True,"reaction, fever",author_child
2230,c2581144979,SpiceNoSugar1,a70825618,12/29/2018,True,runny nose,author_child
2231,c2581186920,mnmama0613,a70833037,12/30/2018,True,fever,author_child
2232,c2581360057,beachgal1230,a71016589,01/03/2019,True,pain,author
2233,c2581429935,TheJamerz27,a71038396,01/04/2019,True,fever,author_child
2234,c2581517259,MrsGovern,a71047531,01/06/2019,True,warm,author_child
2235,c2581661887,Mrspinteresting,a71077246,01/09/2019,False,,
2236,c2581759948,rms421,a71092987,01/12/2019,True,lump,unclear
2237,c2582004392,ems928,a71134651,01/17/2019,True,lethargy,author_child
2238,c2582040847,JLR131,a71142169,01/18/2019,True,fever,author_child
2239,c2582323726,Hilary0513,a71188777,01/24/2019,True,pain,author_child
2240,c2582637324,SparkleMommi,a71242774,01/31/2019,True,reaction,author
2241,c2582712184,DeAnna_Jill,a71254447,02/02/2019,False,,
2242,c2582763673,Aubrieandbennysmama,a71262817,02/03/2019,True,pain,author
2243,c2583049288,DevPlez,a71314675,02/10/2019,True,lump,unclear
2244,c2583079681,Vashtanerada,a71319478,02/11/2019,True,reaction,author
2245,c2583604975,HappySmilingMommy,a72279751,02/23/2019,True,side effect,author
2246,c2583683181,MamaBearHeater,a71379376,02/25/2019,True,allergic reaction,"others, others"
2247,c2583847476,Leelee111,a73089721,03/01/2019,True,fever,author_child
2248,c2584002213,Carolinaschick,a73117624,03/04/2019,True,reaction,others
2249,c2584131797,Kcabral91,a73142125,03/07/2019,True,fussy,author_child
2250,c2584158325,Bre16anne,a73141897,03/08/2019,True,fever,unclear
2251,c2584186721,HWMomm,a73142125,03/09/2019,False,,
2252,c2584441431,VictoriaMG,a73198816,03/15/2019,True,rash,author_child
2253,c2584514769,LuckyInLove123,a73198816,03/17/2019,False,,
2254,c2584759761,NY Kathleenie,a73252057,03/23/2019,True,lump,author_child
2255,c2584814858,LastingEchoes,a73233178,03/25/2019,True,pain,author_child
2256,c2585115639,MommycorinneBG,a71356966,04/01/2019,True,reaction,author
